"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa04218112","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/5","156/8773",0.0858218164254997,0.0858218164254997,0.0328504560480382,"5928",1,40
"hsa0414016","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","1/5","167/8773",0.0916432402784128,0.0916432402784128,0.0335535891179543,"51100",1,40
"hsa0414464","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/5","250/8773",0.13461917124954,0.13461917124954,0.0472347969296631,"51100",1,40
"hsa0514034","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","1/3","77/8773",0.02610330975885,0.02610330975885,0.0345350050556641,"65108",1,40
"hsa0466654","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","1/3","97/8773",0.0328082548028809,0.0328082548028809,0.0345350050556641,"65108",1,40
"hsa0414119","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","1/3","170/8773",0.0570200788517036,0.0570200788517036,0.0381014046690489,"6746",1,40
"hsa0304044","Genetic Information Processing","Transcription","hsa03040","Spliceosome","1/3","217/8773",0.072392668871193,0.072392668871193,0.0381014046690489,"6635",1,40
"hsa0056425","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","1/3","99/8773",0.0334770516585886,0.0334770516585886,0.0436998018724819,"55224",1,40
"hsa0414825",NA,NA,"hsa04148","Efferocytosis","1/3","156/8773",0.0524084012725564,0.0524084012725564,0.0436998018724819,"6566",1,40
"hsa04621113","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/3","186/8773",0.0622722176682867,0.0622722176682867,0.0436998018724819,"2634",1,40
"hsa007608","Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","1/2","38/8773",0.00864467312005712,0.00864467312005712,NA,"64802",1,40
"hsa0059015","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/2","61/8773",0.0138587442537208,0.0138587442537208,NA,"127281",1,40
"hsa0124055","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","1/2","153/8773",0.0345775489808848,0.0345775489808848,NA,"64802",1,40
"hsa0462519","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","2/3","104/8773",0.000414347706115156,0.000414347706115156,0.00959542056266678,"2207/3725",2,40
"hsa0531011","Human Diseases","Immune disease","hsa05310","Asthma","1/3","31/8773",0.0105644925431362,0.0105644925431362,0.028047130365035,"2207",1,40
"hsa046727","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","1/3","49/8773",0.016664431688778,0.016664431688778,0.028047130365035,"5284",1,40
"hsa0503015","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","1/3","49/8773",0.016664431688778,0.016664431688778,0.028047130365035,"3725",1,40
"hsa0532115","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","1/3","65/8773",0.0220655075466968,0.0220655075466968,0.028047130365035,"3725",1,40
"hsa0466425","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/3","68/8773",0.0230760023587533,0.0230760023587533,0.028047130365035,"2207",1,40
"hsa0503115","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","1/3","69/8773",0.0234126792103241,0.0234126792103241,0.028047130365035,"3725",1,40
"hsa0521118","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","1/3","69/8773",0.0234126792103241,0.0234126792103241,0.028047130365035,"3725",1,40
"hsa0512024","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/3","70/8773",0.0237492787004859,0.0237492787004859,0.028047130365035,"3725",1,40
"hsa0513325","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","1/3","76/8773",0.0257672515496572,0.0257672515496572,0.028047130365035,"3725",1,40
"hsa0514044","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","1/3","77/8773",0.02610330975885,0.02610330975885,0.028047130365035,"3725",1,40
"hsa0401215","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","1/3","85/8773",0.0287889937283996,0.0287889937283996,0.028047130365035,"3725",1,40
"hsa0521015","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","1/3","86/8773",0.02912435664493,0.02912435664493,0.028047130365035,"3725",1,40
"hsa0523525","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/3","89/8773",0.0301299821683068,0.0301299821683068,0.028047130365035,"3725",1,40
"hsa0466225","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/3","90/8773",0.0304650362969909,0.0304650362969909,0.028047130365035,"3725",1,40
"hsa0465816","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","1/3","92/8773",0.0311349130390322,0.0311349130390322,0.028047130365035,"3725",1,40
"hsa0491224","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","1/3","93/8773",0.0314697356701673,0.0314697356701673,0.028047130365035,"3725",1,40
"hsa0532315","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","1/3","93/8773",0.0314697356701673,0.0314697356701673,0.028047130365035,"3725",1,40
"hsa046579","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","1/3","94/8773",0.0318044811532305,0.0318044811532305,0.028047130365035,"3725",1,40
"hsa0152219","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","1/3","98/8773",0.033142691782548,0.033142691782548,0.028047130365035,"3725",1,40
"hsa0523117","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","1/3","98/8773",0.033142691782548,0.033142691782548,0.028047130365035,"3725",1,40
"hsa0493315","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/3","100/8773",0.0338113344398916,0.0338113344398916,0.028047130365035,"3725",1,40
"hsa0514235","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","1/3","102/8773",0.0344796687538425,0.0344796687538425,0.028047130365035,"3725",1,40
"hsa0413715","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","1/3","103/8773",0.0348137203042677,0.0348137203042677,0.028047130365035,"3725",1,40
"hsa0462016","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","1/3","108/8773",0.0364828223464577,0.0364828223464577,0.028047130365035,"3725",1,40
"hsa0465917","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","1/3","108/8773",0.0364828223464577,0.0364828223464577,0.028047130365035,"3725",1,40
"hsa0466815","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","1/3","114/8773",0.03848320340858,0.03848320340858,0.028047130365035,"3725",1,40
"hsa0472235","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","1/3","119/8773",0.0401480711069875,0.0401480711069875,0.028047130365035,"3725",1,40
"hsa0407119","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","1/3","121/8773",0.0408134797054324,0.0408134797054324,0.028047130365035,"2207",1,40
"hsa0466035","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","1/3","121/8773",0.0408134797054324,0.0408134797054324,0.028047130365035,"3725",1,40
"hsa0461125","Organismal Systems","Immune system","hsa04611","Platelet activation","1/3","124/8773",0.0418110158814857,0.0418110158814857,0.028047130365035,"2207",1,40
"hsa0492625","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","1/3","129/8773",0.0434720388432062,0.0434720388432062,0.028047130365035,"3725",1,40
"hsa0465054","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","1/3","132/8773",0.0444677306123356,0.0444677306123356,0.028047130365035,"2207",1,40
"hsa0421025","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","1/3","135/8773",0.0454627311688764,0.0454627311688764,0.028047130365035,"3725",1,40
"hsa0513545","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","1/3","137/8773",0.0461256809847644,0.0461256809847644,0.028047130365035,"3725",1,40
"hsa0491518","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","1/3","138/8773",0.0464570407528337,0.0464570407528337,0.028047130365035,"3725",1,40
"hsa05162110","Human Diseases","Infectious disease: viral","hsa05162","Measles","1/3","138/8773",0.0464570407528337,0.0464570407528337,0.028047130365035,"3725",1,40
"hsa0541825","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/3","139/8773",0.0467883237728385,0.0467883237728385,0.028047130365035,"3725",1,40
"hsa0438025","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","1/3","141/8773",0.0474506596042111,0.0474506596042111,0.028047130365035,"3725",1,40
"hsa0522425","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","1/3","147/8773",0.0494358260692445,0.0494358260692445,0.028047130365035,"3725",1,40
"hsa0407235","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","1/3","148/8773",0.0497664187566768,0.0497664187566768,0.028047130365035,"2207",1,40
"hsa0492125","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","1/3","154/8773",0.0517483653497364,0.0517483653497364,0.028047130365035,"3725",1,40
"hsa0493254","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","1/3","155/8773",0.0520784216096217,0.0520784216096217,0.028047130365035,"3725",1,40
"hsa05161110","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","1/3","162/8773",0.0543866712119899,0.0543866712119899,0.0286245637957842,"3725",1,40
"hsa0453055","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","1/3","170/8773",0.0570200788517036,0.0570200788517036,0.0293436663096486,"3725",1,40
"hsa0431055","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","1/3","174/8773",0.0583349472603559,0.0583349472603559,0.0293677080029252,"3725",1,40
"hsa0515244","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/3","180/8773",0.0603049572093584,0.0603049572093584,0.0294350675741327,"2207",1,40
"hsa0462126","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/3","186/8773",0.0622722176682867,0.0622722176682867,0.0294350675741327,"3725",1,40
"hsa0516725","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/3","194/8773",0.0648909579475446,0.0648909579475446,0.0294350675741327,"3725",1,40
"hsa0513064","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","1/3","198/8773",0.0661984977960625,0.0661984977960625,0.0294350675741327,"3725",1,40
"hsa0451074","Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","1/3","202/8773",0.0675048182090383,0.0675048182090383,0.0294350675741327,"3725",1,40
"hsa0516935","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","1/3","202/8773",0.0675048182090383,0.0675048182090383,0.0294350675741327,"3725",1,40
"hsa0520345","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/3","204/8773",0.0681575213049792,0.0681575213049792,0.0294350675741327,"3725",1,40
"hsa0517035","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","1/3","212/8773",0.0707652879443846,0.0707652879443846,0.0294350675741327,"3725",1,40
"hsa0520745","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/3","212/8773",0.0707652879443846,0.0707652879443846,0.0294350675741327,"3725",1,40
"hsa0541735","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","1/3","215/8773",0.0717419447001811,0.0717419447001811,0.0294350675741327,"3725",1,40
"hsa0516635","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","1/3","222/8773",0.0740181486522662,0.0740181486522662,0.0294350675741327,"3725",1,40
"hsa0520865","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/3","223/8773",0.0743430165687724,0.0743430165687724,0.0294350675741327,"3725",1,40
"hsa0402474","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/3","225/8773",0.0749925244331882,0.0749925244331882,0.0294350675741327,"3725",1,40
"hsa0517135","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","1/3","233/8773",0.0775875176132962,0.0775875176132962,0.0299460594296933,"3725",1,40
"hsa0513145","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/3","247/8773",0.0821170692612074,0.0821170692612074,0.0306719104201454,"3725",1,40
"hsa0513255","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","1/3","247/8773",0.0821170692612074,0.0821170692612074,0.0306719104201454,"3725",1,40
"hsa0401054","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","1/3","299/8773",0.0988112744166653,0.0988112744166653,0.0363216046310215,"3725",1,40
"hsa0048035","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/2","57/8773",0.0129529368415686,0.0129529368415686,0.00318520192064159,"2944",1,40
"hsa0520425","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","1/2","70/8773",0.0158952905967087,0.0158952905967087,0.00318520192064159,"2944",1,40
"hsa0098225","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/2","72/8773",0.0163475705758697,0.0163475705758697,0.00318520192064159,"2944",1,40
"hsa0152435","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/2","73/8773",0.0165736715825185,0.0165736715825185,0.00318520192064159,"2944",1,40
"hsa0098025","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/2","78/8773",0.0177037867864388,0.0177037867864388,0.00318520192064159,"2944",1,40
"hsa0098345","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/2","80/8773",0.018155650947657,0.018155650947657,0.00318520192064159,"2944",1,40
"hsa0516225","Human Diseases","Infectious disease: viral","hsa05162","Measles","1/2","138/8773",0.0312144914216496,0.0312144914216496,0.00413669436569505,"6504",1,40
"hsa0541835","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/2","139/8773",0.0314388771792824,0.0314388771792824,0.00413669436569505,"2944",1,40
