"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa0053416","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/5","24/8773",0.0136067823474566,0.0136067823474566,0.0565648020371193,"2135",1,50
"hsa0346010","Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","1/5","54/8773",0.0304065465616536,0.0304065465616536,0.0565648020371193,"29089",1,50
"hsa00480112","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/5","57/8773",0.0320738512436118,0.0320738512436118,0.0565648020371193,"2944",1,50
"hsa0472010","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/5","67/8773",0.0376149757524105,0.0376149757524105,0.0565648020371193,"6195",1,50
"hsa05204110","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","1/5","70/8773",0.0392723548932297,0.0392723548932297,0.0565648020371193,"2944",1,50
"hsa00982110","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/5","72/8773",0.0403760051735202,0.0403760051735202,0.0565648020371193,"2944",1,50
"hsa01524110","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/5","73/8773",0.0409274498320803,0.0409274498320803,0.0565648020371193,"2944",1,50
"hsa00980110","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/5","78/8773",0.0436808718067067,0.0436808718067067,0.0565648020371193,"2944",1,50
"hsa0098326","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/5","80/8773",0.0447804682793861,0.0447804682793861,0.0565648020371193,"2944",1,50
"hsa0493126","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","1/5","108/8773",0.060068907199863,0.060068907199863,0.0606050514900289,"6195",1,50
"hsa0491417","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","1/5","109/8773",0.0606112794403709,0.0606112794403709,0.0606050514900289,"6195",1,50
"hsa0472226","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","1/5","119/8773",0.0660212439984383,0.0660212439984383,0.0606050514900289,"6195",1,50
"hsa0513520","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","1/5","137/8773",0.0756963550595106,0.0756963550595106,0.0606050514900289,"6195",1,50
"hsa0411417","Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","1/5","138/8773",0.0762315007548212,0.0762315007548212,0.0606050514900289,"6195",1,50
"hsa0541826","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/5","139/8773",0.0767663985540367,0.0767663985540367,0.0606050514900289,"2944",1,50
"hsa04150110","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","1/5","156/8773",0.0858218164254997,0.0858218164254997,0.0619783332979139,"6195",1,50
"hsa05225114","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","1/5","168/8773",0.0921709864785761,0.0921709864785761,0.0619783332979139,"2944",1,50
"hsa0301028","Genetic Information Processing","Translation","hsa03010","Ribosome","1/5","170/8773",0.0932257430022788,0.0932257430022788,0.0619783332979139,"55052",1,50
"hsa0520829","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/5","223/8773",0.120821597374461,0.120821597374461,0.0754527512850831,"2944",1,50
"hsa04714114","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","1/5","232/8773",0.125440199011451,0.125440199011451,0.0754527512850831,"6195",1,50
"hsa0401030","Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","1/5","299/8773",0.1592165035648,0.1592165035648,0.0914161742955788,"6195",1,50
"hsa0302216","Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","1/3","44/8773",0.0149725263868496,0.0149725263868496,0.0157605540914207,"27097",1,50
"hsa0472318","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","1/3","148/8773",0.0497664187566768,0.0497664187566768,0.0261928519771983,"2166",1,50
"hsa0513146","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/3","247/8773",0.0821170692612074,0.0821170692612074,0.0288130067583184,"11146",1,50
"hsa03010114","Genetic Information Processing","Translation","hsa03010","Ribosome","1/1","170/8773",0.0193776359284169,0.0193776359284169,NA,"65005",1,50
"hsa0048027","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/4","57/8773",0.0257410010967899,0.0257410010967899,0.0491000091100693,"2948",1,50
"hsa0492016","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","1/4","70/8773",0.0315414737393644,0.0315414737393644,0.0491000091100693,"7133",1,50
"hsa0520426","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","1/4","70/8773",0.0315414737393644,0.0315414737393644,0.0491000091100693,"2948",1,50
"hsa0098226","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/4","72/8773",0.0324315498869266,0.0324315498869266,0.0491000091100693,"2948",1,50
"hsa0152426","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/4","73/8773",0.0328763578171015,0.0328763578171015,0.0491000091100693,"2948",1,50
"hsa0098026","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/4","78/8773",0.035098097442528,0.035098097442528,0.0491000091100693,"2948",1,50
"hsa0098336","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/4","80/8773",0.0359857206055859,0.0359857206055859,0.0491000091100693,"2948",1,50
"hsa0414620","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","1/4","83/8773",0.0373160069236527,0.0373160069236527,0.0491000091100693,"5195",1,50
"hsa0406116","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","1/4","100/8773",0.0448283089616714,0.0448283089616714,0.0524307707154052,"7133",1,50
"hsa0466819","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","1/4","114/8773",0.0509818253939188,0.0509818253939188,0.0536650793620198,"7133",1,50
"hsa0541836","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/4","139/8773",0.0618962397358458,0.0618962397358458,0.059230851421862,"2948",1,50
"hsa0522528","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","1/4","168/8773",0.0744387141530796,0.0744387141530796,0.06529711767814,"2948",1,50
"hsa0517027","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","1/4","212/8773",0.0932279742563332,0.0932279742563332,0.0686878923453796,"7133",1,50
"hsa0520766","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/4","212/8773",0.0932279742563332,0.0932279742563332,0.0686878923453796,"2948",1,50
"hsa0520836","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/4","223/8773",0.0978802465921659,0.0978802465921659,0.0686878923453796,"2948",1,50
"hsa0414429","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/4","250/8773",0.109223560592466,0.109223560592466,0.071857605652938,"64744",1,50
"hsa0406029","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","1/4","297/8773",0.128713742224358,0.128713742224358,0.0796989115940299,"7133",1,50
"hsa0501446","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","1/4","364/8773",0.155942502657963,0.155942502657963,0.0911944459988085,"7133",1,50
"hsa0502266","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","1/4","476/8773",0.200027978442777,0.200027978442777,0.110818824622037,"7133",1,50
"hsa0411510","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","1/2","75/8773",0.017025795629951,0.017025795629951,0.0179218901367905,"92344",1,50
"hsa0513226","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","1/2","247/8773",0.0555195699777159,0.0555195699777159,0.029220826304061,"6281",1,50
"hsa007851","Metabolism","Metabolism of cofactors and vitamins","hsa00785","Lipoic acid metabolism","1/3","19/8773",0.0064838837913892,0.0064838837913892,0.00951263883515996,"1629",1,50
"hsa006401","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","1/3","32/8773",0.0109040380158393,0.0109040380158393,0.00951263883515996,"1629",1,50
"hsa012101",NA,NA,"hsa01210","2-Oxocarboxylic acid metabolism","1/3","33/8773",0.0112435057982385,0.0112435057982385,0.00951263883515996,"1629",1,50
"hsa0534017","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","1/3","38/8773",0.0129396796667953,0.0129396796667953,0.00951263883515996,"5993",1,50
"hsa0028026","Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","1/3","48/8773",0.0163262057423283,0.0163262057423283,0.00951263883515996,"1629",1,50
"hsa0048036","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","1/3","57/8773",0.0193674485962184,0.0193674485962184,0.00951263883515996,"2949",1,50
"hsa0520436","Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","1/3","70/8773",0.0237492787004859,0.0237492787004859,0.00951263883515996,"2949",1,50
"hsa0098236","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/3","72/8773",0.0244222456321389,0.0244222456321389,0.00951263883515996,"2949",1,50
"hsa0152436","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/3","73/8773",0.0247586130914086,0.0247586130914086,0.00951263883515996,"2949",1,50
"hsa0098036","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/3","78/8773",0.0264392906777464,0.0264392906777464,0.00951263883515996,"2949",1,50
"hsa0461218","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","1/3","78/8773",0.0264392906777464,0.0264392906777464,0.00951263883515996,"5993",1,50
"hsa0098346","Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","1/3","80/8773",0.0271110206802059,0.0271110206802059,0.00951263883515996,"2949",1,50
"hsa0541846","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/3","139/8773",0.0467883237728385,0.0467883237728385,0.0151541129628627,"2949",1,50
"hsa0522536","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","1/3","168/8773",0.0563621859012449,0.0563621859012449,0.0169277072868374,"2949",1,50
"hsa05152117","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/3","180/8773",0.0603049572093584,0.0603049572093584,0.0169277072868374,"5993",1,50
"hsa0520775","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/3","212/8773",0.0707652879443846,0.0707652879443846,0.0184131310387052,"2949",1,50
"hsa0520846","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/3","223/8773",0.0743430165687724,0.0743430165687724,0.0184131310387052,"2949",1,50
"hsa0532236","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/1","137/8773",0.0156160948364298,0.0156160948364298,NA,"8370",1,50
"hsa0503436","Human Diseases","Substance dependence","hsa05034","Alcoholism","1/1","188/8773",0.0214293856149549,0.0214293856149549,NA,"8370",1,50
"hsa0461336","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/1","191/8773",0.0217713438960445,0.0217713438960445,NA,"8370",1,50
"hsa05203114","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/1","204/8773",0.0232531631140999,0.0232531631140999,NA,"8370",1,50
"hsa0451220","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","1/3","89/8773",0.0301299821683068,0.0301299821683068,0.0401529623876465,"3339",1,50
"hsa0452026","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/3","93/8773",0.0314697356701673,0.0314697356701673,0.0401529623876465,"117178",1,50
"hsa0501727","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","1/3","143/8773",0.0481126885499946,0.0481126885499946,0.0401529623876465,"3752",1,50
"hsa05161111","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","1/3","162/8773",0.0543866712119899,0.0543866712119899,0.0401529623876465,"3339",1,50
"hsa0520520","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","1/3","203/8773",0.0678312078421468,0.0678312078421468,0.0401529623876465,"3339",1,50
"hsa0482046",NA,NA,"hsa04820","Cytoskeleton in muscle cells","1/3","229/8773",0.0762906285365283,0.0762906285365283,0.0401529623876465,"3339",1,50
"hsa001207","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","1/3","17/8773",0.00580269346552642,0.00580269346552642,0.0096900353384262,"6342",1,50
"hsa010408","Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","1/3","27/8773",0.00920553357150489,0.00920553357150489,0.0096900353384262,"6342",1,50
"hsa0121217","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","1/3","57/8773",0.0193674485962184,0.0193674485962184,0.00986597762417473,"6342",1,50
"hsa0332016","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","1/3","75/8773",0.0254311160412785,0.0254311160412785,0.00986597762417473,"6342",1,50
"hsa0461226","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","1/3","78/8773",0.0264392906777464,0.0264392906777464,0.00986597762417473,"4802",1,50
"hsa04146110","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","1/3","83/8773",0.028118036228898,0.028118036228898,0.00986597762417473,"6342",1,50
"hsa0515228","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/3","180/8773",0.0603049572093584,0.0603049572093584,0.0181368292358972,"4802",1,50
"hsa0414436","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/3","250/8773",0.0830857542718223,0.0830857542718223,0.0218646721767953,"11311",1,50
"hsa0059210","Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","1/2","26/8773",0.00591883057024922,0.00591883057024922,0.00291763036920438,"391013",1,50
"hsa0059117","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","1/2","30/8773",0.00682786057146167,0.00682786057146167,0.00291763036920438,"391013",1,50
